maersk,,,,"['Guayaquil-Posorja', 'Balboa', 'Guayaquil-Posorja', 'Balboa', 'Guayaquil-Posorja', 'Balboa', 'Guayaquil-Posorja', 'Balboa', 'Guayaquil-Posorja', 'Balboa', 'Guayaquil-Posorja', 'Balboa']",9387451,AS Savanna,58A
maersk,,,,"['Davao City', 'Cagayan de Oro', 'Shanghai', 'Busan', 'Moji', 'Qingdao', 'Ningbo', 'Port Klang', 'Tanjung Pelepas', 'Tawau', 'General Santos City Dadiangas']",9813814,AS Simone,CS4
maersk,,,,"['Philadelphia', 'Norfolk', 'Charleston', 'Freeport', 'Port Elizabeth', 'Durban', 'Cape Town']",9825403,AS Stine,T4G
maersk,,,,[],9245689,ASIAN TRADER,9NE
maersk,,,,[],9935870,ASL PEONY,JV0
maersk,,,,[],9951135,ASTERIOS,DR6
maersk,,,,"['Ushuaia', 'Buenos Aires', 'Buenos Aires', 'Ushuaia', 'Buenos Aires', 'Buenos Aires', 'Ushuaia']",9406829,ASTURIANO III,KS9
maersk,,,,"['Houston', 'Mobile', 'Cartagena', 'Panama Canal', 'Balboa']",9718947,ATACAMA,H7H
maersk,,,,"['Misuratah', 'Al Khoms', 'Port Said East', 'Misuratah', 'Al Khoms', 'Port Said East', 'Misuratah', 'Al Khoms', 'Port Said East', 'Misuratah']",9187344,ATHENA,L9W
maersk,,,,[],9842750,ATI BHUM,G3E
maersk,,,,"['Rotterdam', 'Hamburg', 'London Gateway', 'Port Tangier Mediterranee', 'Port Tangier Mediterranee']",9667162,ATLANTA EXPRESS,IM4
maersk,,,,"['Rotterdam', 'Hamburg', 'London Gateway', 'Port Tangier Mediterranee', 'Port Tangier Mediterranee']",9667162,ATLANTA EXPRESS,IM4
maersk,,,,"['Thessaloniki', 'Izmit Korfezi', 'Port Said East', 'Thessaloniki', 'Izmit Korfezi', 'Port Said East', 'Thessaloniki', 'Izmit Korfezi']",9330850,ATLANTIC EXPRESS,A4V
maersk,,,,"['Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee']",9354404,ATLANTIC GREEN,X9L
maersk,,,,"['Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee', 'Cagliari', 'Port Tangier Mediterranee']",9354404,ATLANTIC GREEN,X9L
maersk,,,,['Liverpool'],9234989,AURORA,0UF
maersk,,,,"['Tenerife', 'Las Palmas de Gran Canaria', 'Agadir', 'Algeciras', 'Port Tangier Mediterranee', 'Gijon', 'Bilbao', 'Algeciras', 'Tenerife', 'Las Palmas de Gran Canaria', 'Agadir', 'Algeciras', 'Port Tangier Mediterranee', 'Gijon', 'Bilbao', 'Algeciras']",9295529,AVILA,V8C
maersk,,,,"['Port Tangier Mediterranee', 'Valencia', 'Barcelona', 'La Spezia', 'Genoa', 'Genoa Vado Ligure']",9961831,AXEL MAERSK,BN4
maersk,,,,"['Genoa Vado Ligure', 'Singapore', 'Shanghai']",9948815,Adrian Maersk,V5U
maersk,,,,"['Port Said East', 'Valencia', 'Port Tangier Mediterranee', 'Salalah', 'Jebel Ali']",9961805,Albert Maersk,BN1
maersk,,,,"['Lae', 'Madang', 'Tanjung Pelepas', 'Torres Strait', 'Port Moresby', 'Port Noro', 'Lae', 'Madang']",9431343,Alexander L,E5U
maersk,,,,"['Port Tangier Mediterranee', 'Valencia', 'Barcelona', 'La Spezia', 'Genoa', 'Genoa Vado Ligure']",9961817,Alva Maersk,BN2
maersk,,,,"['Singapore', 'Shanghai', 'Yantian', 'Tanjung Pelepas']",9948748,Ane Maersk,V5N
maersk,,,,"['Bremerhaven', 'Maaloey']",9143829,Arctic Commander,5DX
maersk,,,,"['Sydney', 'Brisbane', 'Qingdao', 'Ningbo', 'Shanghai', 'Hong Kong', 'Yantian']",9262728,Aries,8AN
maersk,,,,"['Grundartangi', 'Rotterdam', 'Grundartangi', 'Rotterdam', 'Grundartangi', 'Rotterdam']",9306005,Arnarfell,IS1
maersk,,,,"['Singapore', 'Shanghai', 'Yantian', 'Tanjung Pelepas']",9961829,Arthur Maersk,BN3
maersk,,,,"['Pyeongtaek', 'Dalian', 'Xingang', 'Qingdao', 'Jakarta', 'Surabaya', 'Davao City', 'Pyeongtaek', 'Seosan', 'Dalian', 'Xingang']",9226425,Artotina,07N
maersk,,,,"['Jawaharlal Nehru', 'Salalah', 'Port Tangier Mediterranee', 'Valencia', 'Port Said East']",9948750,Astrid Maersk,V5O
maersk,,,,[],9465473,BALI SANUR,P6I
maersk,,,,[],9313228,BALTIC SHEARWATER,3EM
maersk,,,,"['Salalah', 'Jebel Ali', 'Mundra', 'Jawaharlal Nehru', 'Salalah']",9665621,BALTIMORE EXPRESS,IM3
maersk,,,,"['Port Reunion', 'Maputo', 'Beira', 'Singapore', 'Tanjung Pelepas']",9440796,BALTIMORE STAR,S7A
maersk,,,,"['Port Tangier Mediterranee', 'Port Tangier Mediterranee', 'Wilhelmshaven', 'Bremerhaven', 'Rotterdam']",9943889,BANGKOK EXPRESS,II8
maersk,,,,"['Algeciras', 'Port Tangier Mediterranee', 'Montreal', 'Port Tangier Mediterranee']",9626053,BARCELONA EXPRESS,H3J
maersk,,,,"['Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Montevideo', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires']",9796341,BARGE PAR 10001,W9Q
maersk,,,,"['Montevideo', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta']",9545974,BARGE PAR 10002,W9C
maersk,,,,"['Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires']",9551090,BARGE PAR 10003,W9D
